GeneID	GSM8474242	GSM8474243	GSM8474244	GSM8474245	GSM8474246	GSM8474247
9709	2829	4012	1956	1982	1862	2105
1071	10	5	0	5	3	16
84166	705	1228	528	424	437	635
221184	1043	1702	658	863	802	826
105371289	14	19	0	15	10	19
80011	2862	2926	2289	2805	2446	3010
89970	1624	1578	1208	1201	1140	1531
23568	2571	3092	1679	1563	1583	1707
51090	49	90	26	14	26	5
100189130	0	0	0	0	0	0
100189089	0	0	0	0	0	0
6367	0	1	0	0	0	0
6376	1	0	0	5	0	10
6361	0	0	0	0	1	1
57019	1092	1635	796	826	979	1078
57017	653	1198	502	611	579	672
5432	815	1237	590	737	814	950
55715	253	618	173	189	146	182
92922	90	349	62	63	53	111
221188	53	106	58	21	12	5
105371291	60	84	28	13	6	13
107984889	46	30	37	17	7	14
9289	5524	10779	3241	2968	2968	3216
222487	517	1537	339	287	273	362
84229	4	3	1	0	0	1
107984852	3	6	0	14	5	2
10300	172	379	161	181	182	162
3801	606	1913	506	833	746	882
102465463	6	3	1	6	0	6
388282	0	7	0	3	0	0
1258	4	10	2	10	1	3
374739	0	1	1	0	0	0
57567	160	550	135	108	124	129
79650	570	899	354	463	507	645
4324	244	770	141	157	128	144
29105	429	533	297	562	524	613
101927556	1427	1521	1134	1443	1340	1532
1459	1209	1218	937	1376	1242	1481
29070	628	685	429	416	369	494
105371293	0	0	0	0	0	0
221191	64	89	48	50	47	41
64785	194	255	168	327	360	341
105371295	0	0	0	0	1	0
65009	56	112	59	47	45	64
79918	671	791	540	602	614	720
23019	6169	5993	4087	5570	5352	6396
677827	3	6	5	1	2	0
677830	11	16	4	5	1	0
55238	405	690	257	315	259	336
2806	1724	2164	1176	1457	1512	1682
107984867	0	0	0	0	2	0
105371296	0	3	0	0	0	0
107984824	0	0	0	0	0	0
105371298	0	0	0	0	0	0
644649	0	0	0	0	0	0
101927580	17	2	6	0	1	1
105371300	0	0	0	0	0	1
105371299	0	0	0	0	0	1
729159	0	0	0	0	0	0
101927605	0	0	0	0	2	0
107984812	0	0	0	0	0	0
105371301	0	0	0	1	0	0
105371302	0	0	0	0	0	0
1006	4	0	0	0	0	3
105371306	0	0	0	0	0	0
102723560	0	0	0	0	0	0
105371307	0	0	0	0	0	0
105371308	0	0	0	0	0	0
101927629	0	0	0	0	0	2
105371309	0	0	0	0	0	0
105371310	0	0	0	0	0	0
105371311	8	1	4	0	2	8
107984894	0	0	0	0	0	0
107984822	0	0	0	0	0	0
105371313	0	0	0	0	0	0
1009	7	2	8	6	2	3
105371314	0	0	0	0	0	0
101927650	0	0	0	0	0	0
283867	3	9	8	10	2	8
107984823	0	0	0	0	0	0
105371316	0	0	0	0	0	0
105371317	0	0	0	0	0	0
105371318	0	0	0	0	0	0
1003	2	2	0	0	4	3
100505865	48	31	15	15	8	14
146227	51	165	70	30	54	36
101927726	6	24	7	4	9	11
7084	818	1343	621	600	510	618
51192	161	162	94	179	136	180
100529251	116	140	80	149	130	166
113540	22	72	20	32	37	52
146225	17	9	5	0	6	3
146223	2943	3577	1970	2019	1854	2344
123920	277	616	164	252	264	274
112268168	0	0	0	0	1	2
1783	6745	6050	5032	6456	5413	7060
106699570	64	39	23	26	15	11
283847	27	4	12	15	5	2
8883	1515	1075	1294	1712	1454	1834
766	20	14	5	6	2	0
57546	539	730	318	374	294	396
107984821	6	0	0	2	0	0
1014	917	1966	607	439	428	555
6236	286	844	135	163	174	309
51647	472	904	235	375	380	395
8824	1468	2721	927	866	826	1035
107984881	3	2	8	4	0	0
23491	16	60	27	34	13	4
283848	18	19	14	3	8	14
865	3096	2885	2130	2911	2360	3641
80262	304	417	254	258	271	292
84752	91	124	32	45	32	52
8717	143	358	45	70	54	82
55336	40	163	21	12	17	24
3299	114	286	101	78	63	53
8996	300	566	195	214	134	177
653319	395	722	242	233	186	192
283849	13	93	6	6	12	8
1874	481	991	305	483	515	628
79767	35	89	25	40	22	26
442901	1	2	0	0	0	0
26231	9	22	12	14	6	8
29100	260	543	172	224	217	284
29109	184	377	151	201	121	133
6553	51	88	59	61	36	83
25894	246	590	164	213	169	213
146212	22	17	5	5	3	3
55282	6	4	14	6	2	4
51673	1	7	3	4	0	0
29800	40	104	16	7	20	17
3291	168	415	82	19	22	35
9114	797	1854	510	630	702	666
101927837	42	92	36	29	26	17
181	0	5	0	0	3	0
100505942	2	5	1	0	0	0
79567	501	1239	291	527	409	437
107984813	1	14	1	1	6	0
10664	2572	2832	1874	2188	2077	2412
146206	29	75	14	42	22	14
65057	351	862	208	361	294	387
50855	26	189	32	39	24	31
84080	282	796	161	225	239	180
388284	24	57	7	17	11	29
81577	745	1124	501	685	605	782
57610	1164	1539	713	837	854	836
55815	107	177	117	67	65	46
80152	782	1527	655	910	850	985
57215	625	1745	450	503	537	570
10204	2435	3714	1597	2359	2344	2585
23644	1814	4019	1231	1661	1507	1754
123904	3	7	7	6	5	2
5681	773	1707	554	527	551	581
1506	4	83	14	19	23	6
5699	229	621	150	154	171	177
3931	130	259	87	62	84	86
6560	376	792	257	450	467	529
64180	0	0	0	0	0	0
64174	0	1	0	0	0	0
100131303	0	0	0	0	0	0
55794	122	310	153	134	138	150
54920	237	396	167	250	191	217
4775	1045	1094	782	986	925	1111
80004	329	441	256	301	283	301
102466194	0	1	1	3	1	0
23659	393	985	268	295	313	331
9057	1021	1214	757	959	905	1197
84138	561	656	460	570	541	676
54496	258	600	265	273	253	295
55512	29	50	11	17	23	20
105371321	0	0	0	0	0	0
146198	5611	5233	4299	3981	3516	4318
1001	28	72	34	40	34	47
999	994	1132	552	442	389	511
79613	527	678	375	411	395	436
3038	222	446	210	369	329	414
113455421	764	1181	516	646	703	764
54921	764	1180	516	646	703	764
84916	1310	1662	904	1519	1466	1675
6645	3331	2930	2353	1909	1989	2805
27183	1912	3059	1363	1567	1588	1841
64146	282	661	246	190	195	226
84342	485	848	280	266	307	327
51388	812	749	534	1056	962	1365
146456	54	40	50	51	38	39
7014	756	944	568	583	564	670
80777	2245	2426	1449	2085	1905	2526
105371325	0	0	0	2	1	3
100302119	0	6	0	0	0	0
10725	8479	6619	6726	5911	4986	6881
109617018	0	3	1	1	1	6
1728	4693	6176	3279	3516	3396	4426
28987	917	1525	656	689	694	763
11060	763	1409	515	553	559	708
406932	0	0	0	0	0	0
348174	4	11	4	6	7	20
283970	568	740	529	502	452	558
100422922	3	4	1	1	0	0
55066	1954	2600	1488	1640	1628	1876
400541	128	143	77	90	80	81
283971	2	12	2	4	1	3
105371328	1	2	0	1	3	0
100506060	61	104	82	60	77	122
107984138	140	138	145	156	164	193
118460	1735	2697	1312	1396	1294	1557
16	9731	13512	6813	7484	7059	8474
11269	644	776	494	533	525	626
100506083	118	167	116	122	103	96
55308	1259	1434	877	1069	967	1103
6483	655	1372	454	503	454	556
197258	268	832	296	281	251	369
25839	966	1427	650	706	775	950
23450	3747	4754	2386	3628	3424	4085
100113402	2	0	0	3	3	2
692214	0	0	1	8	2	0
146433	0	5	3	6	0	2
92154	1058	2584	590	1047	931	1103
55697	685	1443	419	464	524	665
100130894	31	63	35	23	30	43
7198	0	0	0	0	5	0
100188985	1	0	0	0	0	0
100189220	0	0	0	0	0	0
100189163	0	0	0	0	0	0
54768	45	26	7	35	24	20
55783	422	464	418	496	395	558
102723786	12	28	15	21	6	11
102725168	0	0	0	0	0	0
794	0	11	0	2	7	0
105371332	0	0	0	0	0	0
105371333	0	0	0	0	0	0
100189135	0	0	0	0	0	0
102723796	0	0	0	0	0	0
7571	250	192	157	267	187	280
7567	83	142	65	62	54	59
105371335	0	0	0	0	0	0
10164	2	0	2	3	0	0
100132529	3	2	0	1	1	0
6898	3	2	0	1	1	0
105371334	0	2	0	0	0	0
91862	27	47	30	20	28	25
23035	1044	1023	765	1099	924	1204
100379141	0	3	0	0	1	0
164	3889	3691	2873	2814	2550	3208
692111	2	0	0	0	0	9
342371	2218	2655	1434	1775	1724	2183
55565	89	148	69	65	64	79
9798	2339	2809	1593	1517	1633	1854
342372	10	14	5	15	10	7
1723	172	253	91	142	131	200
54957	433	483	281	326	331	467
3240	2	4	4	2	1	1
3250	10	1	0	3	1	4
9785	1446	2280	1010	1520	1403	1608
83449	55	29	47	106	94	114
105371341	8	1	0	2	0	6
101927957	25	42	28	87	68	98
107984814	21	18	15	19	38	46
101927978	24	12	27	34	22	39
463	2484	2558	1650	2231	1897	2318
283902	0	0	1	0	0	0
100506172	0	0	0	0	0	0
100189125	0	0	0	0	0	0
102723876	0	0	0	0	0	0
105371342	0	0	0	0	0	0
107984856	0	0	0	0	0	0
101928035	0	0	0	0	0	0
5713	2211	2497	1670	2247	2065	2475
283922	236	262	141	197	152	176
440348	65	109	79	67	71	82
105376772	1	4	0	3	4	0
497190	11	30	8	13	6	9
107984827	13	10	10	2	7	9
2734	9318	11735	6562	6483	6147	7341
55159	1108	1140	775	1631	1479	1906
197259	212	203	131	168	190	268
79152	33	38	17	6	15	28
105371343	5	0	0	0	0	0
79726	1050	1568	727	775	704	827
84937	562	850	338	409	308	341
197257	22	49	13	7	2	1
162239	518	457	326	430	368	468
440387	0	0	0	1	0	0
1504	0	0	0	1	0	0
100506281	2	0	0	3	0	1
9564	624	2238	394	652	656	571
105371344	0	28	2	3	3	0
105371345	0	4	0	2	0	0
10428	1380	1062	1017	1062	996	1233
124491	986	920	613	733	636	930
4166	220	284	131	102	117	105
23563	14	31	8	6	7	2
79583	312	521	247	248	244	206
11345	1093	1720	914	896	880	1084
23536	986	1221	639	919	895	1168
3735	2206	2761	1580	2282	2095	2491
54386	1575	2157	1098	1100	999	1307
100033411	25	15	12	4	1	3
105371346	0	0	1	7	2	0
105371348	6	7	10	6	12	2
105371347	0	0	0	0	0	0
105371349	0	0	0	0	0	0
85445	0	0	0	2	0	0
101928203	0	0	0	0	0	0
105376774	0	0	0	0	0	0
100616172	0	0	0	0	0	0
22879	757	1096	558	569	535	647
100130958	30	23	12	16	8	11
170692	13	0	0	2	0	13
105376775	0	0	0	0	0	0
105371350	0	0	0	0	0	0
283927	0	25	7	11	9	16
107984878	0	0	0	0	0	0
57687	0	0	0	0	0	0
105371351	0	0	0	0	0	0
10143	0	0	0	0	0	0
107984897	0	0	0	0	0	0
51741	92	181	68	81	108	97
102724047	11	2	0	0	1	2
105371354	10	0	0	0	0	3
112268165	0	1	0	1	1	0
107984806	0	0	0	0	0	0
4094	7	13	3	11	6	5
101928230	0	0	0	0	0	0
105371356	1	0	0	0	0	0
102467146	0	0	0	0	0	0
101928248	0	0	0	0	0	0
105371357	0	0	0	0	0	0
105371358	0	0	0	0	0	0
102724084	0	0	0	0	0	0
83657	0	0	0	1	1	0
105371360	0	0	0	0	0	0
101928276	0	0	0	0	0	0
124359	726	901	560	560	541	721
100996425	2	10	8	5	11	5
56942	363	440	262	476	475	719
55839	480	574	388	1338	1172	1413
107984858	36	75	41	120	99	125
23300	2387	2675	1747	2250	2023	2557
123775	101	151	71	97	74	109
105371361	10	11	2	11	4	2
2653	284	575	340	363	351	543
114780	0	4	1	2	2	8
53630	20	47	9	5	5	4
8139	474	444	258	437	353	584
100616150	37	40	37	23	26	32
80790	665	1190	469	485	492	526
102465840	0	0	0	0	0	0
102465251	0	0	0	0	0	0
105371362	2	1	1	1	3	0
100129617	0	8	4	8	1	0
5336	2793	3360	2055	1669	1724	1983
93517	10	8	5	3	4	6
112268169	3	0	1	1	0	0
3294	0	0	0	0	0	0
105371363	0	0	0	0	0	0
10200	366	236	306	475	400	547
101928392	0	0	0	0	0	0
1012	328	489	241	379	344	458
102465863	5	1	0	0	0	0
101928446	0	8	4	2	0	5
101928417	0	0	0	7	0	0
105371368	0	2	1	5	5	4
100422853	0	0	0	0	0	0
105371366	4	2	0	3	1	0
102724163	0	0	0	0	0	6
3281	2105	2234	1415	1758	1879	2125
23417	273	347	190	117	131	124
105371372	0	3	0	0	0	0
105371371	0	7	1	1	2	0
29948	125	274	83	57	50	84
54550	4	27	8	6	0	4
146167	0	0	0	0	0	1
8720	4956	6409	3347	3537	3418	4019
83693	833	881	626	654	651	713
123872	54	118	52	38	43	56
9013	370	902	254	333	248	316
161931	1	2	1	0	0	0
654780	1	1	1	0	0	0
93107	0	0	0	0	0	0
58189	0	0	0	0	0	0
9914	26	31	22	34	42	53
105371374	29	29	7	19	23	34
57707	495	892	430	608	618	626
23406	1850	3148	1224	2178	2111	2433
105371376	0	12	2	2	4	2
79786	1527	3018	1164	1155	1090	1278
9100	2438	2695	1646	2161	2184	2539
105371378	0	17	5	7	6	4
83716	21	27	14	32	30	4
101928474	0	0	0	0	0	0
105371379	0	0	0	0	0	0
55625	1505	2304	1020	1537	1314	1432
9764	345	542	209	304	276	321
105371380	4	7	1	2	7	1
339145	1	0	0	0	0	3
105371381	0	0	0	0	1	0
400548	1	3	3	0	0	0
105371382	22	19	4	0	0	0
23199	2215	3373	1752	1816	1643	2003
113219463	0	0	0	0	0	0
197196	0	0	0	0	0	0
107984830	0	0	4	5	3	12
100847022	0	0	0	0	0	0
101928502	0	0	0	0	0	0
51659	162	195	94	274	261	335
404550	150	305	56	79	88	129
100302261	0	0	0	2	1	2
10328	353	827	183	351	299	402
101928557	0	1	2	0	2	3
1327	2471	4042	1596	2135	2046	2495
3394	10	8	4	2	4	7
102466732	0	2	0	0	0	0
107984811	0	0	0	0	0	0
105371388	0	0	0	0	0	0
105371389	0	0	0	0	0	0
105376778	0	0	0	0	0	0
100506542	0	0	0	0	0	0
101928582	0	0	0	0	0	0
101154687	0	0	0	0	0	0
146513	0	0	0	0	0	0
732275	0	0	0	0	0	0
400550	0	0	0	0	0	0
2294	0	1	1	0	0	0
64779	342	581	257	266	251	261
146512	0	10	12	12	5	11
103752587	0	0	6	1	0	4
2303	1	3	1	4	2	10
2300	4	16	13	23	16	28
101928614	0	0	0	0	0	0
102724344	0	0	0	0	0	0
105371392	0	0	0	0	0	0
107984819	0	0	0	0	0	0
105371393	0	0	1	0	1	0
440390	0	0	0	0	0	0
105371394	0	0	0	6	0	0
101928708	0	0	1	0	0	0
101928682	0	0	0	0	0	0
100506581	7	37	6	15	21	11
101928659	1	11	5	2	1	3
79791	436	1151	352	451	420	418
100189226	0	1	1	1	2	1
81631	4207	4284	3033	3800	3658	4154
23174	2234	2417	1457	1888	1650	2019
101928737	7	0	3	0	0	0
57338	13	52	13	16	22	8
54758	540	946	316	544	458	616
100129215	3	3	4	4	6	6
105371399	1	3	1	7	3	6
102724467	7	9	5	4	6	8
8140	18011	44535	12547	18446	18242	19343
102465464	14	27	6	10	10	6
113218509	0	4	0	0	0	1
107987237	31	44	29	36	25	53
763	0	0	0	0	0	0
54971	176	282	118	215	188	141
105369246	0	0	0	0	0	1
400553	0	0	0	0	0	0
105371401	0	0	0	0	0	0
101928880	0	0	0	0	0	0
107984862	0	0	0	1	0	0
84627	1	4	1	0	0	1
112268182	0	0	0	0	0	0
161882	18	117	11	30	13	27
100847057	0	0	0	0	0	0
107984890	0	0	0	5	3	2
100128882	1	2	0	0	1	1
107984905	0	0	0	0	0	0
400555	5	7	0	1	4	1
124245	1036	1716	684	1087	1020	1198
27189	0	0	0	0	0	0
1535	695	2069	396	421	471	443
4597	238	633	181	282	223	243
197187	64	92	61	40	42	56
333929	10	64	10	13	8	7
115992	200	579	196	182	221	227
348180	83	220	48	92	93	102
9780	1446	3773	1006	1642	1552	1523
100616167	1	3	0	1	4	0
100289580	28	175	23	38	47	23
339059	0	9	0	0	0	0
107984842	0	4	0	0	2	0
81620	105	286	68	134	181	159
353	271	1440	203	235	266	261
2588	666	1805	445	620	443	630
107987238	20	114	18	39	15	19
107983950	35	68	34	14	16	18
51693	336	785	227	259	295	307
390748	0	3	3	1	0	0
863	111	257	75	39	32	41
101927793	10	31	8	6	4	3
102724632	7	5	4	0	0	0
105371409	12	22	7	1	5	4
107984871	15	60	12	4	8	15
100129697	0	8	1	0	1	0
105371411	0	0	0	0	0	0
105371412	0	0	0	0	0	0
197322	307	847	249	232	246	275
283860	0	0	3	0	2	0
400558	0	0	0	0	0	0
1013	0	4	0	0	6	0
146429	5	20	4	11	0	4
197320	1005	1183	616	835	747	854
105371413	12	16	5	8	10	16
29123	6715	8068	4750	7699	6329	7927
105371414	202	286	176	167	140	243
100287036	12	5	8	3	4	3
101927817	41	15	12	4	20	51
101930112	20	27	3	15	9	39
101927863	14	23	7	2	3	1
6687	978	1866	802	821	745	798
6137	3234	12684	2545	2294	2139	2559
606500	2	24	6	9	11	8
27132	6	22	5	5	1	11
1800	0	0	2	0	0	8
5119	749	1769	402	524	641	595
124045	185	245	125	189	155	157
105371416	10	23	5	10	7	1
8558	651	1586	527	535	484	593
124044	41	245	35	23	43	25
9605	209	546	151	108	99	144
100128881	88	190	48	55	46	38
92822	355	869	392	434	366	432
2175	477	559	242	748	642	651
84501	49	180	43	59	30	63
107984817	0	8	5	8	9	13
105371419	8	0	3	0	2	1
112268179	16	41	19	2	5	16
22980	2238	3756	1624	1681	1437	1769
4157	76	275	77	67	53	39
10381	241	1009	218	344	265	323
54849	533	1427	441	589	490	732
109623464	2	13	10	9	1	1
92806	171	473	202	229	282	307
172	361	426	290	330	295	395
79007	210	513	127	119	122	120
2622	355	635	287	301	276	275
750	47	35	8	31	25	28
100130015	105	221	69	77	90	65
11105	0	0	0	0	0	0
105376786	0	0	1	0	0	0
100996541	2	27	16	10	10	22
105376781	176	203	174	180	120	197
101927999	165	245	116	102	97	109
105371423	74	46	43	39	59	59
107987240	7	1	1	3	3	3
102723655	0	0	0	0	0	0
102723930	0	0	0	0	0	0
105379545	0	0	0	0	0	0
107987382	0	0	0	0	0	0
105379535	0	0	0	0	0	0
105379533	0	0	0	0	0	0
102723713	0	0	0	0	0	0
105379537	0	0	0	0	0	0
112268315	0	0	0	0	0	0
102723753	0	0	0	1	0	0
107987384	0	0	0	0	0	0
653562	0	0	0	0	1	0
105379539	0	0	0	0	0	0
105379540	0	0	0	0	0	0
112268316	0	0	0	0	0	0
102724014	0	0	0	0	0	0
102723841	0	0	0	0	0	0
105379544	0	0	0	0	0	0
102723869	0	0	0	0	0	0
102724052	0	0	0	0	0	0
105379547	1	1	0	0	0	0
107987386	0	0	0	0	0	0
102723890	0	0	0	0	0	0
105377826	36	38	32	28	20	33
101929823	60	82	60	50	45	80
101929828	6	5	4	3	8	0
653486	0	0	0	1	0	0
8447	28	36	15	39	12	35
100506371	0	0	0	0	0	0
9501	123	163	84	69	55	63
100506388	0	3	0	0	5	2
105371425	0	5	3	0	1	0
105371430	28	47	13	7	11	19
400566	32	78	33	20	24	40
359845	270	308	142	258	268	247
55275	786	1203	573	784	634	774
79850	325	629	226	257	309	348
50628	325	838	316	446	449	453
100131454	12	23	7	28	13	1
51031	1383	1584	980	1086	1027	1222
55178	192	280	123	201	181	232
64359	823	1586	542	629	687	622
101927727	0	3	1	2	2	22
29928	327	500	231	281	219	180
29	953	1575	634	737	689	780
112268190	68	58	20	19	21	28
105371481	34	77	30	18	27	25
100422835	0	0	0	0	0	0
105379599	2	4	3	0	1	4
105371480	12	25	0	10	6	10
105371479	0	0	0	0	0	0
107984980	0	0	0	0	0	0
727857	0	0	0	0	0	0
286753	0	0	0	0	0	0
7531	10188	10943	6972	8630	7808	9029
1398	1837	2130	1347	1957	1920	2366
4641	2678	5068	1702	2256	2172	2626
105371483	4	5	4	1	3	1
51763	178	354	170	137	114	209
100306951	39	43	34	16	31	27
5306	2084	2848	1427	1805	1657	1939
124935	14	35	17	7	17	13
8578	0	15	3	3	6	4
83547	6	27	6	1	1	5
10594	5613	7029	3445	4542	4274	4993
727910	356	513	395	201	182	185
84981	436	540	318	412	335	332
407004	12	38	19	17	17	20
124997	200	479	111	110	117	139
5345	8	11	0	2	3	4
5176	8	26	17	31	30	31
114826	211	359	186	317	311	364
6117	2088	2447	1139	1998	2127	2411
146760	0	1	1	0	0	1
105371486	0	0	0	0	0	0
105371485	0	0	0	0	0	0
1801	331	745	187	246	229	242
124641	118	348	56	79	84	70
406921	0	18	0	0	0	0
406994	0	9	0	0	0	0
3090	99	242	83	112	100	101
23293	680	1092	541	672	732	747
107984988	15	32	15	5	12	18
101927839	0	5	1	0	2	1
63826	486	539	383	546	479	628
55720	1393	1562	1109	1528	1388	1705
692208	0	2	1	1	0	0
692207	0	1	0	0	1	5
9905	1563	3516	1097	1088	1054	1099
101927864	294	555	245	229	198	226
4335	472	880	344	314	349	325
284009	8	16	7	7	6	2
79066	737	1019	567	790	667	815
5048	5737	5756	4598	4341	3953	4941
105371490	13	9	11	5	5	7
23277	987	2505	586	876	857	956
102465465	0	1	0	0	0	0
105371592	2	2	0	0	0	0
101928991	0	0	0	0	0	0
100302208	0	0	0	0	0	0
23108	370	504	202	323	254	324
101927911	0	3	0	1	3	1
8386	0	0	0	0	0	0
4991	0	0	0	0	0	0
8389	0	0	0	0	0	0
8390	0	0	0	0	0	0
100288728	0	0	0	0	0	0
26189	0	0	0	0	0	0
8383	0	0	0	0	0	0
653166	0	0	0	0	0	0
4995	1	1	0	0	0	0
4994	1	0	1	0	0	0
390756	0	0	0	0	0	0
8387	0	0	0	0	0	0
8392	0	0	0	0	0	0
8388	0	0	0	0	0	0
84690	0	0	0	0	0	0
443	0	0	0	0	0	0
162514	1	0	2	6	0	0
7442	115	219	110	120	81	148
23729	147	228	121	142	155	132
1497	178	397	193	141	189	173
105371493	15	37	36	29	32	6
105371492	72	127	39	39	34	47
100533970	263	633	161	220	234	277
30851	206	406	122	170	167	205
83460	41	214	28	51	50	40
5026	16	10	3	3	5	11
3682	253	274	165	196	255	249
83903	113	78	56	170	184	207
55421	1822	2114	1440	1365	1233	1528
84254	183	303	64	99	75	112
5023	0	1	0	0	0	0
489	31	68	26	5	34	15
105371496	0	5	0	0	0	0
23140	909	1571	557	844	753	901
124936	0	0	3	0	0	1
51479	1	1	0	0	0	3
7326	71	271	44	47	50	63
201305	0	1	0	0	0	1
107985053	0	0	0	0	0	0
124976	14	43	12	23	14	22
10514	505	1218	467	600	591	697
124975	0	0	0	0	0	0
342527	9	8	0	0	1	3
400568	0	0	0	0	0	0
105371498	0	0	0	0	0	0
246	0	4	6	2	0	3
105371499	0	0	0	0	0	0
27043	725	1530	499	805	759	819
101559451	0	3	1	0	1	5
409	246	391	144	187	171	178
400569	151	266	98	104	66	94
58191	129	302	126	116	87	137
84225	12	32	16	11	6	15
9032	0	0	0	0	0	0
284013	1	0	0	0	0	0
388323	3	40	4	7	1	8
5694	666	1336	425	614	564	650
5338	273	502	136	165	191	213
50488	1029	2183	800	937	808	947
1145	29	52	16	24	30	35
100130311	4	6	3	7	9	7
2811	93	108	34	57	66	75
8402	595	1197	313	337	333	442
26001	794	1213	571	806	762	921
5216	4171	10994	2974	4507	4473	4844
2027	52	168	50	49	43	81
9552	602	842	415	526	428	538
23125	596	1274	428	462	428	572
102465521	2	1	3	3	0	0
102465522	0	0	0	1	0	1
101927979	53	78	28	36	25	41
388324	27	35	20	23	13	30
10749	1384	3130	937	1753	1678	1893
102724009	138	209	91	134	132	157
105371502	7	12	5	4	5	6
105371501	3	5	1	2	3	8
55065	0	3	0	0	0	0
124961	485	426	416	285	235	337
7775	294	302	220	258	240	378
101928000	12	12	7	8	8	12
9098	36	25	29	23	32	22
84622	614	482	543	576	482	673
100130950	55	70	30	28	30	26
388325	66	33	26	21	20	16
9135	2594	2018	1944	2191	2008	2409
105371505	39	16	28	25	30	28
4927	1190	1066	875	1037	1030	1156
84268	698	830	594	519	493	556
708	826	1664	602	740	698	639
56919	686	950	602	842	834	1042
105371506	0	0	0	4	0	0
51009	876	785	565	624	572	617
79003	508	547	472	616	604	671
728392	7	43	17	18	8	1
22861	94	205	129	115	110	115
105371507	0	0	3	0	0	0
339166	28	8	12	26	41	41
23302	26	65	24	19	16	32
105371508	0	0	0	0	0	0
105371509	0	0	0	0	0	0
23746	0	0	0	0	0	0
107985017	24	14	4	53	51	55
54478	63	86	27	234	240	327
83394	740	1452	567	775	733	800
9851	1139	963	799	989	810	1013
84817	247	631	233	301	298	348
51003	143	156	112	143	104	177
388327	56	87	49	19	49	35
100616401	0	0	0	0	0	0
100616466	0	0	0	0	0	0
100652883	0	0	0	0	0	0
284111	0	1	0	0	0	0
54739	227	127	164	176	194	210
162517	0	0	3	0	5	0
83659	1	3	0	2	0	0
245	91	113	103	76	40	58
100506713	56	65	45	32	27	40
239	115	195	114	54	65	101
100529209	362	725	278	256	278	289
440400	209	423	165	157	173	182
124944	166	303	116	109	113	114
100506755	132	234	98	81	94	85
406971	0	0	0	0	0	0
574456	0	0	0	0	0	0
255877	0	1	0	0	1	0
201232	0	7	5	1	0	3
162515	0	0	0	0	0	0
10462	0	1	0	0	0	1
433	0	0	0	1	0	0
105371512	0	0	0	0	0	0
432	1	3	2	3	2	0
1742	216	948	189	137	149	161
37	4408	8557	3496	3899	3854	4380
442898	18	15	5	11	11	7
1856	366	852	283	364	376	359
79142	549	1053	481	505	430	488
11337	1566	2223	1090	778	830	1005
23399	641	1621	522	493	479	628
23587	347	692	175	283	243	299
1366	141	309	107	66	55	47
6517	3	6	5	3	6	2
51087	43	88	42	70	60	70
1984	3400	7130	2446	4017	3900	4367
2874	678	959	457	595	592	651
84461	347	892	258	300	297	356
9744	94	217	54	65	52	59
147040	72	141	39	54	41	39
339168	0	0	0	0	0	0
8711	114	177	90	53	56	43
100529211	137	270	69	64	83	87
57048	43	93	27	23	27	26
254863	133	228	57	55	80	99
57555	544	1279	411	409	375	478
374768	0	0	0	1	0	0
201243	0	0	0	0	0	0
107983988	0	0	0	0	0	0
284114	28	104	19	26	41	26
2256	9	12	2	6	5	2
1140	79	132	26	45	46	29
57659	1790	3093	1387	1274	1269	1338
643664	26	22	7	8	3	16
5430	2475	4191	1592	2996	2702	3159
407977	17	29	16	17	10	31
8742	19	26	10	10	7	19
8741	30	28	15	20	24	41
26168	295	654	227	296	279	302
100533955	4316	6040	3170	4831	4646	5288
1973	4034	5419	2948	4540	4379	4993
652965	1	16	2	12	7	20
652966	17	33	16	21	31	23
26781	54	59	25	34	16	30
968	404	642	322	355	364	430
100996842	72	144	31	55	63	42
9526	337	583	256	218	250	341
6665	3	36	6	11	13	8
9513	680	1295	389	597	528	662
6462	7	2	15	7	4	1
112483	213	421	162	143	115	210
482	4	5	5	2	0	5
7157	108	180	91	159	90	211
55135	106	167	62	192	142	123
1949	24	20	16	5	4	0
146754	1	2	1	4	0	2
118432	0	0	0	0	0	0
105371516	0	1	0	0	0	0
23135	204	708	179	245	229	236
107987244	14	41	20	28	22	7
92162	12	7	0	1	1	8
84316	163	438	129	136	149	169
124637	766	834	605	656	588	614
1107	3952	5906	2846	2414	2378	2602
677763	0	6	0	0	0	0
284023	64	88	63	45	45	74
9196	27	52	32	21	14	39
58485	239	552	131	200	177	243
116840	452	761	320	736	652	648
105371517	1	7	3	10	7	10
3000	0	1	0	0	0	2
247	0	0	0	0	0	0
242	37	57	21	11	13	13
107985075	21	44	13	17	1	7
100422983	0	0	0	0	0	0
59344	0	6	1	4	0	0
7206	0	5	0	0	0	0
7228	0	0	0	0	0	0
7208	0	0	0	0	0	0
84667	14	8	0	2	4	6
7230	0	0	0	0	0	0
7196	4	0	0	2	2	0
105376799	0	0	0	0	0	0
100189037	0	0	0	0	0	0
100189438	0	0	0	0	0	0
5187	123	347	74	178	141	264
102465532	0	0	2	0	0	0
6844	371	681	299	230	219	278
84314	153	195	102	97	126	163
727676	13	6	3	3	5	2
105371520	3	4	8	1	6	10
100189112	0	0	0	1	0	0
100189331	0	0	0	0	0	0
100616406	0	0	0	0	0	0
100189187	0	0	0	0	0	0
100189387	0	0	0	0	0	0
54785	69	222	54	63	46	20
9212	40	139	51	301	319	313
284029	4	23	1	2	2	2
100189123	0	2	0	0	1	2
